Campaign_ID,Campaign_Name,Channel,Region,Customer_Segment,Product_Type,Customers_Targeted,Customers_Responded,Campaign_Cost,Revenue_Generated,Campaign_Start_Date,Campaign_End_Date,Response_Rate, Cost_per_acquisition ,ROI
CMP2348,Investment Plan Promotion,Email,South,High Net Worth,Investment Plan,3823,502,72224,194274,25-02-2024,01-03-2024,13%, ? 143.87 ,169%
CMP2349,Insurance Promotion,Push Notification,North,High Net Worth,Insurance,7231,1104,104003,704352,04-08-2024,16-08-2024,15%, ? 94.21 ,577%
CMP2350,Insurance Promotion,Email,South,Students,Insurance,4642,693,106322,507969,03-08-2024,16-08-2024,15%, ? 153.42 ,378%
CMP2351,Insurance Promotion,Push Notification,East,Students,Insurance,3132,186,83668,103230,12-06-2024,18-06-2024,6%, ? 449.83 ,23%
CMP2352,Investment Plan Promotion,SMS,West,Students,Investment Plan,12531,821,93169,519693,17-06-2024,21-06-2024,7%, ? 113.48 ,458%
CMP2353,Insurance Promotion,Email,South,SME Owners,Insurance,11749,756,66691,440748,26-10-2024,04-11-2024,6%, ? 88.22 ,561%
CMP2354,Investment Plan Promotion,Email,North,Young Professionals,Investment Plan,3582,250,41301,200250,25-03-2024,28-03-2024,7%, ? 165.20 ,385%
CMP2355,Savings Account Promotion,SMS,West,SME Owners,Savings Account,9503,1012,59390,1187076,18-02-2024,25-02-2024,11%, ? 58.69 ,1899%
CMP2356,Insurance Promotion,Push Notification,North,Young Professionals,Insurance,8657,1158,53005,1284222,28-02-2024,02-03-2024,13%, ? 45.77 ,2323%
CMP2357,Savings Account Promotion,SMS,West,Retail,Savings Account,7218,461,26073,319934,02-01-2024,07-01-2024,6%, ? 56.56 ,1127%
CMP2358,Credit Card Promotion,Social Media,South,Retail,Credit Card,13560,1994,60164,1581242,23-05-2024,29-05-2024,15%, ? 30.17 ,2528%
CMP2359,Credit Card Promotion,Email,West,Students,Credit Card,6235,644,44845,616952,12-01-2024,17-01-2024,10%, ? 69.64 ,1276%
CMP2360,Investment Plan Promotion,Push Notification,South,SME Owners,Investment Plan,13652,1970,103049,455070,14-03-2024,27-03-2024,14%, ? 52.31 ,342%
CMP2361,Savings Account Promotion,Push Notification,North,Young Professionals,Savings Account,10553,1483,89603,443417,25-05-2024,05-06-2024,14%, ? 60.42 ,395%
CMP2362,Personal Loan Promotion,SMS,South,Young Professionals,Personal Loan,11244,1405,88045,1573600,22-05-2024,30-05-2024,12%, ? 62.67 ,1687%
CMP2363,Savings Account Promotion,Email,West,Students,Savings Account,6727,1000,100206,1060000,16-09-2024,20-09-2024,15%, ? 100.21 ,958%
CMP2364,Credit Card Promotion,Push Notification,East,Young Professionals,Credit Card,7560,335,80646,307865,15-03-2024,20-03-2024,4%, ? 240.73 ,282%
CMP2365,Investment Plan Promotion,SMS,South,Retail,Investment Plan,6157,345,46028,370185,28-07-2024,09-08-2024,6%, ? 133.41 ,704%
CMP2366,Insurance Promotion,Social Media,North,SME Owners,Insurance,11747,1796,113144,919552,14-07-2024,23-07-2024,15%, ? 63.00 ,713%
CMP2367,Insurance Promotion,Push Notification,North,High Net Worth,Insurance,13725,1809,70227,1816236,08-01-2024,12-01-2024,13%, ? 38.82 ,2486%
CMP2368,Insurance Promotion,SMS,South,High Net Worth,Insurance,8379,1043,111038,788508,16-05-2024,28-05-2024,12%, ? 106.46 ,610%
CMP2369,Credit Card Promotion,Push Notification,West,SME Owners,Credit Card,11247,1576,41058,1167816,23-04-2024,28-04-2024,14%, ? 26.05 ,2744%
CMP2370,Savings Account Promotion,Email,South,High Net Worth,Savings Account,6569,569,97597,628176,02-03-2024,07-03-2024,9%, ? 171.52 ,544%
CMP2371,Personal Loan Promotion,SMS,North,Young Professionals,Personal Loan,14717,1577,64722,536180,18-08-2024,23-08-2024,11%, ? 41.04 ,728%
CMP2372,Personal Loan Promotion,Email,East,Retail,Personal Loan,12550,478,50337,307832,02-09-2024,13-09-2024,4%, ? 105.31 ,512%
CMP2373,Credit Card Promotion,Email,East,Students,Credit Card,10363,498,101899,122508,09-05-2024,13-05-2024,5%, ? 204.62 ,20%
CMP2374,Personal Loan Promotion,Email,North,SME Owners,Personal Loan,10012,1566,70281,1583226,25-11-2024,05-12-2024,16%, ? 44.88 ,2153%
CMP2375,Investment Plan Promotion,SMS,East,High Net Worth,Investment Plan,10874,914,60097,1093144,12-10-2024,21-10-2024,8%, ? 65.75 ,1719%
CMP2376,Savings Account Promotion,SMS,West,High Net Worth,Savings Account,3790,319,60502,329846,03-01-2024,15-01-2024,8%, ? 189.66 ,445%
CMP2377,Savings Account Promotion,Email,North,Students,Savings Account,2312,352,74469,355520,06-07-2024,18-07-2024,15%, ? 211.56 ,377%
CMP2378,Insurance Promotion,Social Media,West,Retail,Insurance,13049,1983,95235,1286967,11-01-2024,20-01-2024,15%, ? 48.03 ,1251%
CMP2379,Personal Loan Promotion,Email,East,SME Owners,Personal Loan,9129,485,22147,395275,15-02-2024,23-02-2024,5%, ? 45.66 ,1685%
CMP2380,Investment Plan Promotion,Email,East,Students,Investment Plan,13956,913,105617,629970,11-09-2024,21-09-2024,7%, ? 115.68 ,496%
CMP2381,Investment Plan Promotion,Push Notification,South,Young Professionals,Investment Plan,11825,643,101171,441741,07-10-2024,12-10-2024,5%, ? 157.34 ,337%
CMP2382,Investment Plan Promotion,Email,North,High Net Worth,Investment Plan,6868,559,89959,229190,02-08-2024,15-08-2024,8%, ? 160.93 ,155%
CMP2383,Savings Account Promotion,Email,West,High Net Worth,Savings Account,14839,1852,108090,1668652,23-03-2024,27-03-2024,12%, ? 58.36 ,1444%
CMP2384,Investment Plan Promotion,Push Notification,East,Students,Investment Plan,8825,1258,109787,462944,15-10-2024,20-10-2024,14%, ? 87.27 ,322%
CMP2385,Investment Plan Promotion,Social Media,South,High Net Worth,Investment Plan,14516,2029,94094,1475083,05-10-2024,14-10-2024,14%, ? 46.37 ,1468%
CMP2386,Personal Loan Promotion,Push Notification,West,SME Owners,Personal Loan,13801,782,41575,660008,15-04-2024,22-04-2024,6%, ? 53.16 ,1488%
CMP2387,Credit Card Promotion,SMS,East,Young Professionals,Credit Card,13204,1541,48804,1129553,25-09-2024,28-09-2024,12%, ? 31.67 ,2214%
CMP2388,Credit Card Promotion,Email,North,SME Owners,Credit Card,7738,752,87306,163184,29-08-2024,05-09-2024,10%, ? 116.10 ,87%
CMP2389,Credit Card Promotion,SMS,West,SME Owners,Credit Card,10989,1832,59462,2066496,02-06-2024,05-06-2024,17%, ? 32.46 ,3375%
CMP2390,Personal Loan Promotion,Social Media,East,High Net Worth,Personal Loan,2752,316,54160,267020,15-02-2024,19-02-2024,11%, ? 171.39 ,393%
CMP2391,Savings Account Promotion,Email,South,Students,Savings Account,2677,80,106673,89760,12-03-2024,24-03-2024,3%," ? 1,333.41 ",-16%
CMP2392,Investment Plan Promotion,Email,East,Students,Investment Plan,3782,236,39641,63484,29-05-2024,06-06-2024,6%, ? 167.97 ,60%
CMP2393,Savings Account Promotion,Social Media,North,Retail,Savings Account,6869,707,95403,210686,04-10-2024,09-10-2024,10%, ? 134.94 ,121%
CMP2394,Investment Plan Promotion,Social Media,West,High Net Worth,Investment Plan,7782,766,115335,877070,29-03-2024,05-04-2024,10%, ? 150.57 ,660%
CMP2395,Savings Account Promotion,Email,South,Young Professionals,Savings Account,8376,479,69402,344880,19-03-2024,25-03-2024,6%, ? 144.89 ,397%
CMP2396,Credit Card Promotion,Social Media,West,SME Owners,Credit Card,11089,1751,93953,437750,04-07-2024,08-07-2024,16%, ? 53.66 ,366%
CMP2397,Insurance Promotion,SMS,West,Young Professionals,Insurance,6898,742,84510,616602,21-11-2024,30-11-2024,11%, ? 113.89 ,630%
CMP2398,Credit Card Promotion,Social Media,West,SME Owners,Credit Card,10895,1284,87906,525156,12-04-2024,23-04-2024,12%, ? 68.46 ,497%
CMP2399,Investment Plan Promotion,Social Media,East,High Net Worth,Investment Plan,7579,964,26794,308480,03-04-2024,09-04-2024,13%, ? 27.79 ,1051%
CMP2400,Savings Account Promotion,Email,South,High Net Worth,Savings Account,2964,521,89211,403254,29-01-2024,02-02-2024,18%, ? 171.23 ,352%
CMP2401,Savings Account Promotion,Social Media,North,Young Professionals,Savings Account,7643,319,74401,156948,21-06-2024,01-07-2024,4%, ? 233.23 ,111%
CMP2402,Investment Plan Promotion,Email,East,SME Owners,Investment Plan,5170,568,114346,398736,09-11-2024,14-11-2024,11%, ? 201.31 ,249%
CMP2403,Investment Plan Promotion,SMS,West,Young Professionals,Investment Plan,3013,109,65406,82077,25-10-2024,06-11-2024,4%, ? 600.06 ,25%
CMP2404,Credit Card Promotion,Email,East,Students,Credit Card,14208,2484,95839,2369736,14-09-2024,24-09-2024,17%, ? 38.58 ,2373%
CMP2405,Insurance Promotion,Social Media,West,Retail,Insurance,3238,581,85054,628642,19-08-2024,31-08-2024,18%, ? 146.39 ,639%
CMP2406,Savings Account Promotion,SMS,East,SME Owners,Savings Account,11756,634,78701,613078,07-10-2024,10-10-2024,5%, ? 124.13 ,679%
CMP2407,Credit Card Promotion,SMS,East,Young Professionals,Credit Card,3460,426,100729,474138,20-10-2024,29-10-2024,12%, ? 236.45 ,371%
CMP2408,Credit Card Promotion,Social Media,North,Young Professionals,Credit Card,3428,536,106394,212792,13-02-2024,19-02-2024,16%, ? 198.50 ,100%
CMP2409,Investment Plan Promotion,Push Notification,North,SME Owners,Investment Plan,3563,586,88222,338708,16-06-2024,28-06-2024,16%, ? 150.55 ,284%
CMP2410,Insurance Promotion,SMS,South,Students,Insurance,3779,235,106246,215025,04-09-2024,12-09-2024,6%, ? 452.11 ,102%
CMP2411,Credit Card Promotion,Social Media,East,Young Professionals,Credit Card,4262,671,103028,312686,09-03-2024,14-03-2024,16%, ? 153.54 ,203%
CMP2412,Insurance Promotion,SMS,South,Retail,Insurance,7057,780,94400,485160,03-04-2024,10-04-2024,11%, ? 121.03 ,414%
CMP2413,Savings Account Promotion,Push Notification,North,Retail,Savings Account,8363,923,44074,500266,09-05-2024,19-05-2024,11%, ? 47.75 ,1035%
CMP2414,Insurance Promotion,Email,North,Students,Insurance,10808,347,76321,371290,10-04-2024,17-04-2024,3%, ? 219.95 ,386%
CMP2415,Savings Account Promotion,Email,North,High Net Worth,Savings Account,11604,2007,118644,2127420,20-01-2024,28-01-2024,17%, ? 59.12 ,1693%
CMP2416,Savings Account Promotion,Email,East,Young Professionals,Savings Account,2659,352,88993,292864,26-01-2024,03-02-2024,13%, ? 252.82 ,229%
CMP2417,Savings Account Promotion,SMS,South,Students,Savings Account,11896,623,30976,443576,02-11-2024,09-11-2024,5%, ? 49.72 ,1332%
CMP2418,Savings Account Promotion,Social Media,West,Retail,Savings Account,2012,124,109647,138880,08-11-2024,13-11-2024,6%, ? 884.25 ,27%
CMP2419,Credit Card Promotion,SMS,South,Students,Credit Card,11506,1239,116516,1478127,04-10-2024,13-10-2024,11%, ? 94.04 ,1169%
CMP2420,Investment Plan Promotion,Email,North,Young Professionals,Investment Plan,11420,396,33237,232056,04-11-2024,10-11-2024,3%, ? 83.93 ,598%
CMP2421,Personal Loan Promotion,Social Media,East,Students,Personal Loan,3438,209,64135,200013,09-06-2024,19-06-2024,6%, ? 306.87 ,212%
CMP2422,Credit Card Promotion,Social Media,South,Young Professionals,Credit Card,4263,477,77851,102555,27-11-2024,09-12-2024,11%, ? 163.21 ,32%
CMP2423,Insurance Promotion,Social Media,East,High Net Worth,Insurance,10742,1874,34591,2231934,10-09-2024,20-09-2024,17%, ? 18.46 ,6352%
CMP2424,Insurance Promotion,Email,South,Retail,Insurance,6975,1124,108534,655292,26-06-2024,09-07-2024,16%, ? 96.56 ,504%
CMP2425,Credit Card Promotion,Email,North,SME Owners,Credit Card,9135,1355,94531,1395650,20-11-2024,28-11-2024,15%, ? 69.76 ,1376%
CMP2426,Personal Loan Promotion,Email,West,SME Owners,Personal Loan,14456,2088,33265,1052352,25-05-2024,03-06-2024,14%, ? 15.93 ,3064%
CMP2427,Savings Account Promotion,Push Notification,East,Students,Savings Account,14803,1762,40539,898620,16-01-2024,21-01-2024,12%, ? 23.01 ,2117%
CMP2428,Investment Plan Promotion,SMS,North,SME Owners,Investment Plan,11215,533,107580,459446,01-09-2024,04-09-2024,5%, ? 201.84 ,327%
CMP2429,Credit Card Promotion,SMS,North,SME Owners,Credit Card,3176,186,47626,218736,04-07-2024,10-07-2024,6%, ? 256.05 ,359%
CMP2430,Insurance Promotion,Push Notification,East,SME Owners,Insurance,7906,1182,59500,786030,30-05-2024,02-06-2024,15%, ? 50.34 ,1221%
CMP2431,Investment Plan Promotion,SMS,South,Young Professionals,Investment Plan,9910,1121,70248,1264488,07-07-2024,15-07-2024,11%, ? 62.67 ,1700%
CMP2432,Personal Loan Promotion,Social Media,East,SME Owners,Personal Loan,11746,772,61954,641532,10-04-2024,14-04-2024,7%, ? 80.25 ,935%
CMP2433,Insurance Promotion,Social Media,East,SME Owners,Insurance,2595,294,82665,159642,06-12-2024,19-12-2024,11%, ? 281.17 ,93%
CMP2434,Credit Card Promotion,Email,North,SME Owners,Credit Card,2858,419,45020,403916,09-08-2024,12-08-2024,15%, ? 107.45 ,797%
CMP2435,Personal Loan Promotion,Social Media,West,SME Owners,Personal Loan,14879,1985,109826,426775,12-01-2024,17-01-2024,13%, ? 55.33 ,289%
CMP2436,Investment Plan Promotion,Social Media,East,High Net Worth,Investment Plan,14016,1834,43535,1804656,14-10-2024,25-10-2024,13%, ? 23.74 ,4045%
CMP2437,Credit Card Promotion,SMS,North,SME Owners,Credit Card,6055,432,117944,114480,16-05-2024,23-05-2024,7%, ? 273.02 ,-3%
CMP2438,Investment Plan Promotion,Social Media,North,Students,Investment Plan,6924,454,112115,528910,12-04-2024,15-04-2024,7%, ? 246.95 ,372%
CMP2439,Insurance Promotion,Push Notification,West,High Net Worth,Insurance,9734,1115,119525,1128380,13-08-2024,25-08-2024,11%, ? 107.20 ,844%
CMP2440,Personal Loan Promotion,SMS,South,High Net Worth,Personal Loan,11336,677,56021,616070,28-10-2024,09-11-2024,6%, ? 82.75 ,1000%
CMP2441,Savings Account Promotion,Push Notification,West,Retail,Savings Account,9710,756,104585,706860,29-09-2024,09-10-2024,8%, ? 138.34 ,576%
CMP2442,Investment Plan Promotion,SMS,West,SME Owners,Investment Plan,13683,578,33335,178024,09-07-2024,17-07-2024,4%, ? 57.67 ,434%
CMP2443,Credit Card Promotion,Social Media,South,Young Professionals,Credit Card,14122,1220,51007,1008940,03-12-2024,07-12-2024,9%, ? 41.81 ,1878%
CMP2444,Investment Plan Promotion,Push Notification,North,High Net Worth,Investment Plan,13300,1800,108290,934200,23-11-2024,29-11-2024,14%, ? 60.16 ,763%
CMP2445,Credit Card Promotion,Push Notification,East,High Net Worth,Credit Card,7993,872,72066,378448,23-09-2024,26-09-2024,11%, ? 82.64 ,425%
CMP2446,Insurance Promotion,Push Notification,South,Students,Insurance,13759,1656,98422,996912,15-01-2024,28-01-2024,12%, ? 59.43 ,913%
CMP2447,Insurance Promotion,Email,North,High Net Worth,Insurance,11828,710,103569,580780,29-12-2024,02-01-2025,6%, ? 145.87 ,461%
CMP2448,Credit Card Promotion,Social Media,West,Retail,Credit Card,6179,280,49059,115640,01-11-2024,09-11-2024,5%, ? 175.21 ,136%
CMP2449,Credit Card Promotion,SMS,South,High Net Worth,Credit Card,5862,922,63890,960724,12-07-2024,25-07-2024,16%, ? 69.30 ,1404%
CMP2450,Investment Plan Promotion,SMS,South,SME Owners,Investment Plan,13911,2245,97028,1061885,19-02-2024,27-02-2024,16%, ? 43.22 ,994%
CMP2451,Investment Plan Promotion,Social Media,West,High Net Worth,Investment Plan,3737,462,105474,274428,09-07-2024,14-07-2024,12%, ? 228.30 ,160%
CMP2452,Savings Account Promotion,Push Notification,South,Young Professionals,Savings Account,11126,438,61034,216372,07-10-2024,14-10-2024,4%, ? 139.35 ,255%
CMP2453,Savings Account Promotion,Social Media,East,SME Owners,Savings Account,13434,2409,24655,686565,28-05-2024,03-06-2024,18%, ? 10.23 ,2685%
CMP2454,Investment Plan Promotion,Email,North,High Net Worth,Investment Plan,8123,263,37558,89420,09-03-2024,15-03-2024,3%, ? 142.81 ,138%
CMP2455,Credit Card Promotion,Push Notification,South,Students,Credit Card,12203,1261,52376,718770,10-04-2024,17-04-2024,10%, ? 41.54 ,1272%
CMP2456,Investment Plan Promotion,Social Media,North,Retail,Investment Plan,9111,1128,40991,1182144,12-02-2024,16-02-2024,12%, ? 36.34 ,2784%
CMP2457,Credit Card Promotion,Social Media,North,Students,Credit Card,3541,386,63074,229670,09-04-2024,13-04-2024,11%, ? 163.40 ,264%
CMP2458,Insurance Promotion,SMS,West,High Net Worth,Insurance,2769,383,22972,401384,14-05-2024,17-05-2024,14%, ? 59.98 ,1647%
CMP2459,Insurance Promotion,Social Media,West,SME Owners,Insurance,11631,1723,34706,935589,18-09-2024,01-10-2024,15%, ? 20.14 ,2596%
CMP2460,Insurance Promotion,Push Notification,South,Young Professionals,Insurance,13089,574,105879,274946,23-12-2024,27-12-2024,4%, ? 184.46 ,160%
CMP2461,Insurance Promotion,SMS,South,High Net Worth,Insurance,9847,1680,29930,693840,02-09-2024,12-09-2024,17%, ? 17.82 ,2218%
CMP2462,Savings Account Promotion,Social Media,West,Young Professionals,Savings Account,2320,389,41323,199168,28-12-2024,07-01-2025,17%, ? 106.23 ,382%
CMP2463,Credit Card Promotion,SMS,South,Retail,Credit Card,12619,380,79274,254220,21-08-2024,26-08-2024,3%, ? 208.62 ,221%
CMP2464,Insurance Promotion,Email,South,SME Owners,Insurance,12355,2127,73019,1229406,28-07-2024,01-08-2024,17%, ? 34.33 ,1584%
CMP2465,Insurance Promotion,SMS,North,Young Professionals,Insurance,5803,218,104085,95048,04-11-2024,14-11-2024,4%, ? 477.45 ,-9%
CMP2466,Personal Loan Promotion,Push Notification,West,High Net Worth,Personal Loan,10067,831,75556,990552,31-10-2024,04-11-2024,8%, ? 90.92 ,1211%
CMP2467,Insurance Promotion,Push Notification,West,High Net Worth,Insurance,6381,689,50782,610454,08-10-2024,19-10-2024,11%, ? 73.70 ,1102%
CMP2468,Personal Loan Promotion,Push Notification,East,Young Professionals,Personal Loan,9460,1416,80030,1607160,01-04-2024,10-04-2024,15%, ? 56.52 ,1908%
CMP2469,Insurance Promotion,Push Notification,North,High Net Worth,Insurance,4523,167,95828,159151,11-05-2024,23-05-2024,4%, ? 573.82 ,66%
CMP2470,Investment Plan Promotion,SMS,East,SME Owners,Investment Plan,4001,333,42936,68598,17-08-2024,24-08-2024,8%, ? 128.94 ,60%
CMP2471,Investment Plan Promotion,Social Media,North,Retail,Investment Plan,13998,1225,32537,1365875,23-03-2024,05-04-2024,9%, ? 26.56 ,4098%
CMP2472,Investment Plan Promotion,Push Notification,East,Retail,Investment Plan,11063,1770,112934,1978860,07-07-2024,16-07-2024,16%, ? 63.80 ,1652%
CMP2473,Investment Plan Promotion,Push Notification,North,Young Professionals,Investment Plan,4413,278,22105,200160,30-10-2024,04-11-2024,6%, ? 79.51 ,805%
CMP2474,Credit Card Promotion,Social Media,West,High Net Worth,Credit Card,2209,122,119096,132126,18-03-2024,29-03-2024,6%, ? 976.20 ,11%
CMP2475,Credit Card Promotion,Email,South,SME Owners,Credit Card,5110,286,78703,211068,13-04-2024,25-04-2024,6%, ? 275.19 ,168%
CMP2476,Investment Plan Promotion,Social Media,North,Students,Investment Plan,3214,283,109234,273378,10-10-2024,17-10-2024,9%, ? 385.99 ,150%
CMP2477,Investment Plan Promotion,Email,West,SME Owners,Investment Plan,3658,568,57792,540168,04-12-2024,12-12-2024,16%, ? 101.75 ,835%
CMP2478,Savings Account Promotion,Push Notification,East,SME Owners,Savings Account,3794,222,33777,146076,14-09-2024,22-09-2024,6%, ? 152.15 ,332%
CMP2479,Credit Card Promotion,Social Media,East,Young Professionals,Credit Card,5845,260,50699,109200,09-08-2024,13-08-2024,4%, ? 195.00 ,115%
CMP2480,Insurance Promotion,Social Media,East,Retail,Insurance,6808,882,36608,805266,13-08-2024,22-08-2024,13%, ? 41.51 ,2100%
CMP2481,Investment Plan Promotion,SMS,North,Students,Investment Plan,2711,185,34779,196840,20-04-2024,28-04-2024,7%, ? 187.99 ,466%
CMP2482,Credit Card Promotion,Email,East,SME Owners,Credit Card,3259,362,32178,245798,03-06-2024,06-06-2024,11%, ? 88.89 ,664%
CMP2483,Savings Account Promotion,SMS,North,Students,Savings Account,8643,528,87359,479424,29-09-2024,09-10-2024,6%, ? 165.45 ,449%
CMP2484,Savings Account Promotion,SMS,East,Students,Savings Account,9777,737,87313,293326,05-11-2024,11-11-2024,8%, ? 118.47 ,236%
CMP2485,Personal Loan Promotion,Email,North,High Net Worth,Personal Loan,3777,612,44502,698292,31-05-2024,04-06-2024,16%, ? 72.72 ,1469%
CMP2486,Personal Loan Promotion,SMS,West,Students,Personal Loan,3325,108,79055,22356,21-10-2024,03-11-2024,3%, ? 731.99 ,-72%
CMP2487,Personal Loan Promotion,Social Media,South,SME Owners,Personal Loan,4722,692,56901,231820,05-11-2024,12-11-2024,15%, ? 82.23 ,307%
CMP2488,Personal Loan Promotion,Email,East,Retail,Personal Loan,3242,103,70721,109489,19-03-2024,22-03-2024,3%, ? 686.61 ,55%
